Thu Dec 16 09:40:03 EST 2021
Predicting price movement for: 2021-12-16
Loading word weights
stock_rating_cnt_pred2 for MU is 0
PREDICTIONS FOR METHOD 1 BASED ON:
	- AVG:  0.5346784725864447
	- STD:  0.836551950607031
RATING FOR:  FB
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  MSFT
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  AAPL
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  NVDA
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  AMD
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  XLNX
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  QCOM
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  MU
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
PREDICTIONS FOR METHOD 2 BASED ON:
	- AVG:  0.8281318681318681
	- STD:  0.8006814755769069
RATING FOR:  FB
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  MSFT
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  AAPL
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  NVDA
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  AMD
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  XLNX
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  QCOM
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided
RATING FOR:  MU
	- STD ABOVE MEAN:  None
	- RAW VAL RATING:  None
	- PROBABILITY IS:  None
	- CORRESPONDS TO:  undecided

Done
